@relation Example1 
@attribute PosX numeric 
@attribute PosY numeric 
@attribute isNorthLegal {True, False} 
@attribute isEastLegal {True, False} 
@attribute isSouthLegal {True, False} 
@attribute isWestLegal {True, False} 
@attribute Direction {Stop, North, South, East, West} 
@attribute Ghost1X numeric 
@attribute Ghost1Y numeric 
@attribute Ghost1Distance numeric 
@attribute Ghost2X numeric 
@attribute Ghost2Y numeric 
@attribute Ghost2Distance numeric 
@attribute Ghost3X numeric 
@attribute Ghost3Y numeric 
@attribute Ghost3Distance numeric 
@attribute Ghost4X numeric 
@attribute Ghost4Y numeric 
@attribute Ghost4Distance numeric  
@attribute NumberOfDots numeric 
@attribute NearestDotDistance numeric 
@attribute CurrentScore numeric 
@attribute FutureScore numeric 
@attribute FutureDirection {Stop, North, South, East, West} 
@data 
12,5,False,True,True,True,East,1,1,?,3,1,?,5,1,?,17,1,?,13,2,1666,1665,East
13,5,False,True,False,True,East,1,1,?,3,1,?,5,1,?,17,1,?,13,1,1665,1764,East
14,5,False,True,True,True,East,1,1,?,3,1,?,5,1,?,17,1,?,12,1,1764,1863,South
14,4,True,False,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,11,1,1863,1962,South
14,3,True,True,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,10,1,1962,2061,South
14,2,True,True,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,9,1,2061,2160,South
14,1,True,True,False,False,South,1,1,?,3,1,?,5,1,?,17,1,?,8,1,2160,2259,East
15,1,True,False,False,True,East,1,1,?,3,1,?,5,1,?,17,1,?,7,1,2259,2358,North
15,2,True,False,True,True,North,1,1,?,3,1,?,5,1,?,17,1,?,6,2,2358,2357,North
15,3,False,False,True,True,North,1,1,?,3,1,?,5,1,?,17,1,?,6,2,2357,2356,West
14,3,True,True,True,False,West,1,1,?,3,1,?,5,1,?,17,1,?,6,3,2356,2355,North
14,4,True,False,True,False,North,1,1,?,3,1,?,5,1,?,17,1,?,6,2,2355,2354,North
14,5,False,True,True,True,North,1,1,?,3,1,?,5,1,?,17,1,?,6,1,2354,2453,East
15,5,False,True,False,True,East,1,1,?,3,1,?,5,1,?,17,1,?,5,1,2453,2552,East
16,5,False,True,False,True,East,1,1,?,3,1,?,5,1,?,17,1,?,4,1,2552,2651,East
17,5,False,False,True,True,East,1,1,?,3,1,?,5,1,?,17,1,?,3,1,2651,2750,South
17,4,True,False,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,2,1,2750,2849,South
17,3,True,False,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,1,1,2849,2948,South
17,2,True,False,True,False,South,1,1,?,3,1,?,5,1,?,17,1,?,0,?,2948,0,Stop
1,18,False,True,True,False,Stop,5,9,13,11,3,25,17,6,28,25,7,35,0,?,0,-1,Stop
1,18,False,True,True,False,Stop,5,9,13,11,3,25,17,6,28,25,7,35,0,?,-1,-2,Stop
1,18,False,True,True,False,Stop,5,9,13,11,3,25,17,6,28,25,7,35,0,?,-2,-3,South
1,17,True,False,True,False,South,5,9,12,11,3,24,17,6,27,25,7,34,0,?,-3,-4,South
1,16,True,True,True,False,South,5,9,11,11,3,23,17,6,26,25,7,33,0,?,-4,-5,South
1,15,True,True,True,False,South,5,9,10,11,3,22,17,6,25,25,7,32,0,?,-5,-6,South
1,14,True,True,True,False,South,5,9,9,11,3,21,17,6,24,25,7,31,0,?,-6,-7,South
1,13,True,False,True,False,South,5,9,8,11,3,20,17,6,23,25,7,30,0,?,-7,-8,South
1,12,True,True,True,False,South,5,9,7,11,3,19,17,6,22,25,7,29,0,?,-8,-9,South
1,11,True,False,True,False,South,5,9,6,11,3,18,17,6,21,25,7,28,0,?,-9,-10,South
1,10,True,False,True,False,South,5,9,5,11,3,17,17,6,20,25,7,27,0,?,-10,-11,South
1,9,True,False,True,False,South,5,9,4,11,3,16,17,6,19,25,7,26,0,?,-11,-12,South
1,8,True,False,True,False,South,5,9,5,11,3,15,17,6,18,25,7,25,0,?,-12,-13,South
1,7,True,False,True,False,South,5,9,6,11,3,14,17,6,17,25,7,24,0,?,-13,-14,South
1,6,True,True,True,False,South,5,9,7,11,3,13,17,6,16,25,7,25,0,?,-14,-15,East
2,6,False,True,True,True,East,5,9,6,11,3,12,17,6,15,25,7,24,0,?,-15,-16,East
3,6,True,True,True,True,East,5,9,5,11,3,11,17,6,14,25,7,23,0,?,-16,-17,East
4,6,True,True,True,True,East,5,9,4,11,3,10,17,6,13,25,7,22,0,?,-17,-18,North
4,7,True,True,True,True,North,5,9,3,11,3,11,17,6,14,25,7,21,0,?,-18,-19,North
4,8,True,True,True,True,North,5,9,2,11,3,12,17,6,15,25,7,22,0,?,-19,-20,North
4,9,True,True,True,True,North,5,9,1,11,3,13,17,6,16,25,7,23,0,?,-20,179,East
5,9,True,True,True,True,East,1,1,?,11,3,12,17,6,15,25,7,22,0,?,179,178,East
6,9,True,False,True,True,East,1,1,?,11,3,11,17,6,14,25,7,21,0,?,178,177,South
6,8,True,False,True,True,South,1,1,?,11,3,10,17,6,13,25,7,20,0,?,177,176,South
6,7,True,False,True,True,South,1,1,?,11,3,9,17,6,12,25,7,19,0,?,176,175,South
6,6,True,True,False,True,South,1,1,?,11,3,8,17,6,11,25,7,20,0,?,175,174,East
7,6,False,True,False,True,East,1,1,?,11,3,7,17,6,10,25,7,19,0,?,174,173,East
8,6,True,True,True,True,East,1,1,?,11,3,6,17,6,9,25,7,18,0,?,173,172,South
8,5,True,True,True,False,South,1,1,?,11,3,5,17,6,10,25,7,19,0,?,172,171,South
8,4,True,True,True,False,South,1,1,?,11,3,4,17,6,11,25,7,20,0,?,171,170,South
8,3,True,True,False,True,South,1,1,?,11,3,3,17,6,12,25,7,21,0,?,170,169,East
9,3,True,True,False,True,East,1,1,?,11,3,2,17,6,11,25,7,20,0,?,169,168,East
10,3,True,True,False,True,East,1,1,?,11,3,1,17,6,10,25,7,19,0,?,168,167,North
10,4,True,True,True,True,North,1,1,?,11,3,2,17,6,9,25,7,18,0,?,167,166,East
11,4,True,False,True,True,East,1,1,?,11,3,1,17,6,8,25,7,17,0,?,166,365,South
11,3,True,False,False,True,South,1,1,?,3,1,?,17,6,9,25,7,18,0,?,365,364,North
11,4,True,False,True,True,North,1,1,?,3,1,?,17,6,8,25,7,17,0,?,364,363,North
11,5,True,False,True,True,North,1,1,?,3,1,?,17,6,7,25,7,16,0,?,363,362,North
11,6,True,False,True,True,North,1,1,?,3,1,?,17,6,6,25,7,15,0,?,362,361,North
11,7,True,False,True,True,North,1,1,?,3,1,?,17,6,7,25,7,14,0,?,361,360,North
11,8,True,False,True,True,North,1,1,?,3,1,?,17,6,8,25,7,15,0,?,360,359,North
11,9,True,False,True,True,North,1,1,?,3,1,?,17,6,9,25,7,16,0,?,359,358,North
11,10,True,False,True,True,North,1,1,?,3,1,?,17,6,10,25,7,17,0,?,358,357,North
11,11,True,False,True,True,North,1,1,?,3,1,?,17,6,11,25,7,18,0,?,357,356,North
11,12,False,True,True,True,North,1,1,?,3,1,?,17,6,12,25,7,19,0,?,356,355,East
12,12,False,True,False,True,East,1,1,?,3,1,?,17,6,11,25,7,18,0,?,355,354,East
13,12,False,True,True,True,East,1,1,?,3,1,?,17,6,10,25,7,17,0,?,354,353,South
13,11,True,True,True,False,South,1,1,?,3,1,?,17,6,9,25,7,16,0,?,353,352,South
13,10,True,True,True,False,South,1,1,?,3,1,?,17,6,8,25,7,15,0,?,352,351,South
13,9,True,True,True,False,South,1,1,?,3,1,?,17,6,7,25,7,14,0,?,351,350,South
13,8,True,True,True,False,South,1,1,?,3,1,?,17,6,6,25,7,13,0,?,350,349,South
13,7,True,True,True,False,South,1,1,?,3,1,?,17,6,5,25,7,12,0,?,349,348,South
13,6,True,True,True,False,South,1,1,?,3,1,?,17,6,4,25,7,13,0,?,348,347,East
14,6,True,True,True,True,East,1,1,?,3,1,?,17,6,3,25,7,12,0,?,347,346,East
15,6,False,True,False,True,East,1,1,?,3,1,?,17,6,2,25,7,11,0,?,346,345,East
16,6,False,True,False,True,East,1,1,?,3,1,?,17,6,1,25,7,10,0,?,345,544,East
17,6,False,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,9,0,?,544,543,East
18,6,False,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,8,0,?,543,542,East
19,6,False,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,7,0,?,542,541,East
20,6,False,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,6,0,?,541,540,East
21,6,False,True,False,True,East,1,1,?,3,1,?,5,1,?,25,7,5,0,?,540,539,East
22,6,False,True,False,True,East,1,1,?,3,1,?,5,1,?,25,7,4,0,?,539,538,East
23,6,True,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,3,0,?,538,537,East
24,6,True,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,2,0,?,537,536,East
25,6,True,True,True,True,East,1,1,?,3,1,?,5,1,?,25,7,1,0,?,536,0,Stop
8,7,True,True,False,True,Stop,5,5,5,6,12,7,24,4,19,24,7,16,25,6,0,-1,Stop
8,7,True,True,False,True,Stop,5,5,5,6,12,7,24,4,19,24,7,16,25,6,-1,-2,Stop
8,7,True,True,False,True,Stop,5,5,5,6,12,7,24,4,19,24,7,16,25,6,-2,-3,Stop
8,7,True,True,False,True,Stop,5,5,5,6,12,7,24,4,19,24,7,16,25,6,-3,-4,Stop
8,7,True,True,False,True,Stop,5,5,5,6,12,7,24,4,19,24,7,16,25,6,-4,-5,East
9,7,True,True,False,True,East,5,5,6,6,12,8,24,4,18,24,7,15,25,5,-5,-6,East
10,7,True,True,False,True,East,5,5,7,6,12,9,24,4,17,24,7,14,25,4,-6,-7,East
11,7,True,True,False,True,East,5,5,8,6,12,10,24,4,16,24,7,13,25,3,-7,-8,East
12,7,True,True,False,True,East,5,5,9,6,12,11,24,4,15,24,7,12,25,2,-8,-9,North
12,8,True,True,True,True,North,5,5,10,6,12,10,24,4,16,24,7,13,25,3,-9,-10,North
12,9,True,True,True,False,North,5,5,11,6,12,9,24,4,17,24,7,14,25,3,-10,-11,North
12,10,True,True,True,True,North,5,5,12,6,12,8,24,4,18,24,7,15,25,2,-11,-12,North
12,11,True,True,True,False,North,5,5,13,6,12,7,24,4,19,24,7,16,25,1,-12,87,East
13,11,True,True,True,True,East,5,5,14,6,12,8,24,4,18,24,7,15,24,2,87,86,North
13,12,False,True,True,True,North,5,5,15,6,12,7,24,4,19,24,7,16,24,1,86,185,West
12,12,False,True,True,True,West,5,5,14,6,12,6,24,4,20,24,7,17,23,1,185,284,West
11,12,False,True,False,True,West,5,5,13,6,12,5,24,4,21,24,7,18,22,1,284,383,West
10,12,False,True,False,True,West,5,5,12,6,12,4,24,4,22,24,7,19,21,8,383,382,East
11,12,False,True,False,True,East,5,5,13,6,12,5,24,4,21,24,7,18,21,7,382,381,East
12,12,False,True,True,True,East,5,5,14,6,12,6,24,4,20,24,7,17,21,6,381,380,East
13,12,False,True,True,True,East,5,5,15,6,12,7,24,4,19,24,7,16,21,5,380,379,East
14,12,False,True,True,True,East,5,5,16,6,12,8,24,4,18,24,7,15,21,4,379,378,East
15,12,False,True,True,True,East,5,5,17,6,12,9,24,4,17,24,7,14,21,3,378,377,East
16,12,False,True,True,True,East,5,5,18,6,12,10,24,4,16,24,7,13,21,2,377,376,East
17,12,False,True,True,True,East,5,5,19,6,12,11,24,4,15,24,7,12,21,1,376,475,East
18,12,False,True,True,True,East,5,5,20,6,12,12,24,4,14,24,7,11,20,3,475,474,East
19,12,False,True,True,True,East,5,5,21,6,12,13,24,4,13,24,7,10,20,2,474,473,East
20,12,False,True,True,True,East,5,5,22,6,12,14,24,4,12,24,7,9,20,1,473,572,East
21,12,False,True,True,True,East,5,5,23,6,12,15,24,4,11,24,7,8,19,1,572,671,East
22,12,False,True,True,True,East,5,5,24,6,12,16,24,4,10,24,7,7,18,4,671,670,South
22,11,True,True,True,True,South,5,5,23,6,12,17,24,4,9,24,7,6,18,3,670,669,South
22,10,True,True,True,True,South,5,5,22,6,12,18,24,4,8,24,7,5,18,2,669,668,East
23,10,True,False,True,True,East,5,5,23,6,12,19,24,4,7,24,7,4,18,1,668,767,South
23,9,True,True,False,True,South,5,5,22,6,12,20,24,4,6,24,7,3,17,1,767,866,East
24,9,False,True,False,True,East,5,5,23,6,12,21,24,4,5,24,7,2,16,1,866,965,East
25,9,False,True,False,True,East,5,5,24,6,12,22,24,4,6,24,7,3,15,5,965,964,East
26,9,False,True,True,True,East,5,5,25,6,12,23,24,4,7,24,7,4,15,4,964,963,South
26,8,True,True,True,False,South,5,5,24,6,12,24,24,4,6,24,7,3,15,5,963,962,South
26,7,True,True,False,True,South,5,5,23,6,12,25,24,4,5,24,7,2,15,6,962,961,West
25,7,False,True,False,True,West,5,5,22,6,12,24,24,4,4,24,7,1,15,6,961,1160,West
24,7,False,True,False,False,West,5,5,21,6,12,23,24,4,3,7,1,?,15,5,1160,1159,East
25,7,False,True,False,True,East,5,5,22,6,12,24,24,4,4,7,1,?,15,6,1159,1158,East
26,7,True,True,False,True,East,5,5,23,6,12,25,24,4,5,7,1,?,15,6,1158,1157,East
27,7,True,True,True,True,East,5,5,24,6,12,26,24,4,6,7,1,?,15,5,1157,1156,South
27,6,True,True,True,False,South,5,5,23,6,12,27,24,4,5,7,1,?,15,6,1156,1155,South
27,5,True,True,True,True,South,5,5,22,6,12,28,24,4,4,7,1,?,15,6,1155,1154,South
27,4,True,True,False,True,South,5,5,23,6,12,29,24,4,3,7,1,?,15,5,1154,1153,West
26,4,True,True,False,True,West,5,5,22,6,12,28,24,4,2,7,1,?,15,4,1153,1152,West
25,4,True,True,False,True,West,5,5,21,6,12,27,24,4,1,7,1,?,15,3,1152,1351,West
24,4,True,True,False,True,West,5,5,20,6,12,26,5,1,?,7,1,?,15,2,1351,1350,West
23,4,True,True,True,True,West,5,5,19,6,12,25,5,1,?,7,1,?,15,1,1350,1449,West
22,4,True,True,True,True,West,5,5,18,6,12,24,5,1,?,7,1,?,14,1,1449,1548,West
21,4,True,True,True,True,West,5,5,17,6,12,23,5,1,?,7,1,?,13,1,1548,1647,West
20,4,True,True,True,True,West,5,5,16,6,12,22,5,1,?,7,1,?,12,1,1647,1746,West
19,4,True,True,True,True,West,5,5,15,6,12,21,5,1,?,7,1,?,11,1,1746,1845,West
18,4,True,True,True,True,West,5,5,14,6,12,20,5,1,?,7,1,?,10,1,1845,1944,West
17,4,True,True,True,True,West,5,5,13,6,12,19,5,1,?,7,1,?,9,4,1944,1943,North
17,5,True,True,True,True,North,5,5,12,6,12,18,5,1,?,7,1,?,9,3,1943,1942,North
17,6,True,True,True,True,North,5,5,13,6,12,17,5,1,?,7,1,?,9,2,1942,1941,West
16,6,True,True,True,False,West,5,5,12,6,12,16,5,1,?,7,1,?,9,1,1941,2040,North
16,7,True,True,True,True,North,5,5,13,6,12,15,5,1,?,7,1,?,8,1,2040,2139,West
15,7,True,True,False,True,West,5,5,12,6,12,14,5,1,?,7,1,?,7,1,2139,2238,West
14,7,True,True,False,True,West,5,5,11,6,12,13,5,1,?,7,1,?,6,18,2238,2237,West
13,7,True,True,False,True,West,5,5,10,6,12,12,5,1,?,7,1,?,6,19,2237,2236,West
12,7,True,True,False,True,West,5,5,9,6,12,11,5,1,?,7,1,?,6,20,2236,2235,West
11,7,True,True,False,True,West,5,5,8,6,12,10,5,1,?,7,1,?,6,21,2235,2234,West
10,7,True,True,False,True,West,5,5,7,6,12,9,5,1,?,7,1,?,6,22,2234,2233,West
9,7,True,True,False,True,West,5,5,6,6,12,8,5,1,?,7,1,?,6,23,2233,2232,West
8,7,True,True,False,True,West,5,5,5,6,12,7,5,1,?,7,1,?,6,24,2232,2231,West
7,7,True,True,False,True,West,5,5,4,6,12,6,5,1,?,7,1,?,6,25,2231,2230,West
6,7,True,True,False,True,West,5,5,3,6,12,5,5,1,?,7,1,?,6,26,2230,2229,West
5,7,True,True,False,True,West,5,5,2,6,12,6,5,1,?,7,1,?,6,27,2229,2228,West
4,7,True,True,True,True,West,5,5,3,6,12,7,5,1,?,7,1,?,6,28,2228,2227,South
4,6,True,False,True,True,South,5,5,2,6,12,8,5,1,?,7,1,?,6,29,2227,2226,South
4,5,True,True,False,False,South,5,5,1,6,12,9,5,1,?,7,1,?,6,30,2226,2425,East
5,5,False,True,False,True,East,1,1,?,6,12,8,5,1,?,7,1,?,6,29,2425,2424,West
4,5,True,True,False,False,West,1,1,?,6,12,9,5,1,?,7,1,?,6,30,2424,2423,North
4,6,True,False,True,True,North,1,1,?,6,12,8,5,1,?,7,1,?,6,29,2423,2422,North
4,7,True,True,True,True,North,1,1,?,6,12,7,5,1,?,7,1,?,6,28,2422,2421,West
3,7,True,True,True,True,West,1,1,?,6,12,8,5,1,?,7,1,?,6,29,2421,2420,West
2,7,False,True,True,True,West,1,1,?,6,12,9,5,1,?,7,1,?,6,30,2420,2419,West
1,7,True,True,True,False,West,1,1,?,6,12,10,5,1,?,7,1,?,6,31,2419,2418,North
1,8,True,False,True,False,North,1,1,?,6,12,9,5,1,?,7,1,?,6,30,2418,2417,North
1,9,True,False,True,False,North,1,1,?,6,12,8,5,1,?,7,1,?,6,29,2417,2416,North
1,10,True,True,True,False,North,1,1,?,6,12,7,5,1,?,7,1,?,6,28,2416,2415,North
1,11,True,True,True,False,North,1,1,?,6,12,6,5,1,?,7,1,?,6,29,2415,2414,North
1,12,False,True,True,False,North,1,1,?,6,12,5,5,1,?,7,1,?,6,29,2414,2413,East
2,12,False,True,True,True,East,1,1,?,6,12,4,5,1,?,7,1,?,6,28,2413,2412,East
3,12,False,True,True,True,East,1,1,?,6,12,3,5,1,?,7,1,?,6,27,2412,2411,East
4,12,False,True,False,True,East,1,1,?,6,12,2,5,1,?,7,1,?,6,26,2411,2410,East
5,12,False,True,False,True,East,1,1,?,6,12,1,5,1,?,7,1,?,6,25,2410,0,Stop
